"csu_id","trap_id","year","week","trap_date","county","method","spp","total","test_code","cq","seq","zone","lat","long"
"CSU16436","FC-041",2021,30,"2021-07-27","LC","L","Pipiens",24,"0","55.55","0","NW","40.58794","-105.10486"
"CSU16437","FC-073",2021,30,"2021-07-27","LC","L","Tarsalis",50,"0","55.55","0","NW","40.58605","-105.08889"
"CSU16438","FC-073",2021,30,"2021-07-27","LC","L","Tarsalis",6,"0","55.55","0","NW","40.58605","-105.08889"
"CSU16439","FC-073",2021,30,"2021-07-27","LC","L","Pipiens",25,"0","55.55","0","NW","40.58605","-105.08889"
"CSU16440","FC-063",2021,30,"2021-07-27","LC","L","Tarsalis",10,"0","55.55","0","NW","40.56568","-105.10485"
"CSU16441","FC-063",2021,30,"2021-07-27","LC","L","Pipiens",3,"0","55.55","0","NW","40.56568","-105.10485"
"CSU16442","FC-011",2021,30,"2021-07-27","LC","L","Tarsalis",25,"0","55.55","0","NW","40.56948","-105.13603"
"CSU16443","FC-011",2021,30,"2021-07-27","LC","L","Pipiens",24,"0","55.55","0","NW","40.56948","-105.13603"
"BOU00032","BC-19",2021,30,"2021-07-26","BC","L","Tarsalis",50,"0",,"0","BC",,
"BOU00033","BC-15",2021,30,"2021-07-26","BC","L","Tarsalis",50,"0",,"0","BC","40.013015","-105.27145"
"BOU00034","BC-15",2021,30,"2021-07-26","BC","L","Tarsalis",50,"0",,"0","BC","40.013015","-105.27145"
"BOU00035","BC-17",2021,30,"2021-07-26","BC","L","Tarsalis",50,"0",,"0","BC","40.101806","-105.156028"
"BOU00036","BC-18",2021,30,"2021-07-26","BC","L","Tarsalis",50,"0",,"0","BC","40.013015","-105.27145"
"BOU00037","BC-04",2021,30,"2021-07-26","BC","L","Tarsalis",4,"0",,"0","BC","40.061639","-105.193958"
"CSU16293","LV-104",2021,30,"2021-07-26","LC","L","Tarsalis",38,"0","55.55","0","LV","40.396854","-105.020915"
"CSU16294","LV-089",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU16295","LV-089",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400251","-105.042395"
"CSU16296","LV-089",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","38.95781","0","LV","40.400251","-105.042395"
"CSU16297","LV-089",2021,30,"2021-07-26","LC","L","Tarsalis",41,"1","25.1814","1","LV","40.400251","-105.042395"
"CSU16298","LV-089",2021,30,"2021-07-26","LC","L","Pipiens",8,"0","55.55","0","LV","40.400251","-105.042395"
"CSU16299","LV-110",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU16300","LV-110",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU16301","LV-110",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU16302","LV-110",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU16303","LV-110",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","LV","40.400764","-105.122681"
"CSU16304","LV-110",2021,30,"2021-07-26","LC","L","Tarsalis",12,"0","55.55","0","LV","40.400764","-105.122681"
"CSU16305","LV-110",2021,30,"2021-07-26","LC","L","Pipiens",8,"0","55.55","0","LV","40.400764","-105.122681"
"CSU16306","FC-039",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.48081","-105.03934"
"CSU16307","FC-039",2021,30,"2021-07-26","LC","L","Tarsalis",13,"0","55.55","0","SE","40.48081","-105.03934"
"CSU16308","FC-039",2021,30,"2021-07-26","LC","L","Pipiens",4,"0","55.55","0","SE","40.48081","-105.03934"
"CSU16309","FC-053",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49942","-105.01183"
"CSU16310","FC-053",2021,30,"2021-07-26","LC","L","Tarsalis",20,"0","55.55","0","SE","40.49942","-105.01183"
"CSU16311","FC-053",2021,30,"2021-07-26","LC","L","Pipiens",1,"0","55.55","0","SE","40.49942","-105.01183"
"CSU16312","FC-064",2021,30,"2021-07-26","LC","L","Tarsalis",50,"1","28.01138","1","SE","40.49868","-105.0298"
"CSU16313","FC-064",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU16314","FC-064",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU16315","FC-064",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.49868","-105.0298"
"CSU16316","FC-064",2021,30,"2021-07-26","LC","L","Tarsalis",27,"1","20.52477","1","SE","40.49868","-105.0298"
"CSU16317","FC-064",2021,30,"2021-07-26","LC","L","Pipiens",7,"0","55.55","0","SE","40.49868","-105.0298"
"CSU16318","FC-075",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51138","-105.01987"
"CSU16319","FC-075",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51138","-105.01987"
"CSU16320","FC-075",2021,30,"2021-07-26","LC","L","Tarsalis",41,"0","55.55","0","SE","40.51138","-105.01987"
"CSU16321","FC-075",2021,30,"2021-07-26","LC","L","Pipiens",11,"0","55.55","0","SE","40.51138","-105.01987"
"CSU16322","FC-004",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.53486","-105.03733"
"CSU16323","FC-004",2021,30,"2021-07-26","LC","L","Tarsalis",50,"1","15.63327","1","SE","40.53486","-105.03733"
"CSU16324","FC-004",2021,30,"2021-07-26","LC","L","Tarsalis",47,"0","25.27112","0","SE","40.53486","-105.03733"
"CSU16325","FC-004",2021,30,"2021-07-26","LC","L","Pipiens",26,"0","55.55","0","SE","40.53486","-105.03733"
"CSU16326","FC-059",2021,30,"2021-07-26","LC","L","Tarsalis",40,"0","55.55","0","SE","40.5426","-105.04604"
"CSU16327","FC-059",2021,30,"2021-07-26","LC","L","Pipiens",11,"0","55.55","0","SE","40.5426","-105.04604"
"CSU16328","FC-050",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52954","-105.05033"
"CSU16329","FC-050",2021,30,"2021-07-26","LC","L","Tarsalis",37,"0","55.55","0","SE","40.52954","-105.05033"
"CSU16330","FC-050",2021,30,"2021-07-26","LC","L","Pipiens",42,"0","55.55","0","SE","40.52954","-105.05033"
"CSU16331","FC-075GR",2021,30,"2021-07-26","LC","G","Pipiens",33,"0","55.55","0","SE","40.51138","-105.02937"
"CSU16332","FC-088GR",2021,30,"2021-07-26","LC","G","Pipiens",50,"0","55.55","0","SE","40.53331","-105.03053"
"CSU16333","FC-088GR",2021,30,"2021-07-26","LC","G","Pipiens",50,"0","55.55","0","SE","40.53331","-105.03053"
"CSU16334","FC-088GR",2021,30,"2021-07-26","LC","G","Pipiens",50,"0","55.55","0","SE","40.53331","-105.03053"
"CSU16335","FC-088GR",2021,30,"2021-07-26","LC","G","Pipiens",50,"0","55.55","0","SE","40.53331","-105.03053"
"CSU16336","FC-088GR",2021,30,"2021-07-26","LC","G","Pipiens",50,"0","55.55","0","SE","40.53331","-105.03053"
"CSU16337","FC-088GR",2021,30,"2021-07-26","LC","G","Pipiens",50,"1","14.69739","1","SE","40.53331","-105.03053"
"CSU16338","FC-088GR",2021,30,"2021-07-26","LC","G","Pipiens",50,"0","55.55","0","SE","40.53331","-105.03053"
"CSU16339","FC-088GR",2021,30,"2021-07-26","LC","G","Pipiens",6,"0","55.55","0","SE","40.53331","-105.03053"
"CSU16340","FC-074",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU16341","FC-074",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU16342","FC-074",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU16343","FC-074",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.51432","-105.00249"
"CSU16344","FC-074",2021,30,"2021-07-26","LC","L","Tarsalis",50,"1","16.12233","1","SE","40.51432","-105.00249"
"CSU16345","FC-074",2021,30,"2021-07-26","LC","L","Tarsalis",18,"0","55.55","0","SE","40.51432","-105.00249"
"CSU16346","FC-074",2021,30,"2021-07-26","LC","L","Pipiens",17,"0","55.55","0","SE","40.51432","-105.00249"
"CSU16347","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",50,"1","14.01649","1","SE","40.54651","-105.03359"
"CSU16348","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16349","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16350","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16351","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16352","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16353","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16354","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16355","FC-027",2021,30,"2021-07-26","LC","L","Tarsalis",16,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16356","FC-027",2021,30,"2021-07-26","LC","L","Pipiens",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16357","FC-027",2021,30,"2021-07-26","LC","L","Pipiens",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16358","FC-027",2021,30,"2021-07-26","LC","L","Pipiens",50,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16359","FC-027",2021,30,"2021-07-26","LC","L","Pipiens",8,"0","55.55","0","SE","40.54651","-105.03359"
"CSU16360","FC-047",2021,30,"2021-07-26","LC","L","Tarsalis",43,"0","55.55","0","SE","40.51551","-105.05292"
"CSU16361","FC-047",2021,30,"2021-07-26","LC","L","Pipiens",2,"0","55.55","0","SE","40.51551","-105.05292"
"CSU16362","FC-006",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","NE","40.592328","-105.066295"
"CSU16363","FC-006",2021,30,"2021-07-26","LC","L","Tarsalis",12,"0","55.55","0","NE","40.592328","-105.066295"
"CSU16364","FC-006",2021,30,"2021-07-26","LC","L","Pipiens",10,"0","55.55","0","NE","40.592328","-105.066295"
"CSU16365","FC-023",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.54466","-105.0641"
"CSU16366","FC-023",2021,30,"2021-07-26","LC","L","Tarsalis",11,"0","55.55","0","SE","40.54466","-105.0641"
"CSU16367","FC-023",2021,30,"2021-07-26","LC","L","Pipiens",30,"0","55.55","0","SE","40.54466","-105.0641"
"CSU16368","FC-046",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52983","-105.06484"
"CSU16369","FC-046",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52983","-105.06484"
"CSU16370","FC-046",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52983","-105.06484"
"CSU16371","FC-046",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.52983","-105.06484"
"CSU16372","FC-046",2021,30,"2021-07-26","LC","L","Tarsalis",39,"0","55.55","0","SE","40.52983","-105.06484"
"CSU16373","FC-046",2021,30,"2021-07-26","LC","L","Pipiens",46,"0","55.55","0","SE","40.52983","-105.06484"
"CSU16374","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16375","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16376","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16377","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16378","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16379","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16380","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16381","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",50,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16382","FC-031",2021,30,"2021-07-26","LC","L","Tarsalis",39,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16383","FC-031",2021,30,"2021-07-26","LC","L","Pipiens",19,"0","55.55","0","SE","40.50609","-105.03942"
"CSU16233","LV-069",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","LV","40.428924","-105.058221"
"CSU16234","LV-069",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","LV","40.428924","-105.058221"
"CSU16235","LV-069",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","LV","40.428924","-105.058221"
"CSU16236","LV-069",2021,30,"2021-07-25","LC","L","Tarsalis",19,"0","55.55","0","LV","40.428924","-105.058221"
"CSU16237","LV-069",2021,30,"2021-07-25","LC","L","Pipiens",8,"0","55.55","0","LV","40.428924","-105.058221"
"CSU16238","LV-095",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","LV","40.444118","-105.022166"
"CSU16239","LV-095",2021,30,"2021-07-25","LC","L","Tarsalis",46,"0","55.55","0","LV","40.444118","-105.022166"
"CSU16240","LV-095",2021,30,"2021-07-25","LC","L","Pipiens",3,"0","55.55","0","LV","40.444118","-105.022166"
"CSU16241","FC-034",2021,30,"2021-07-25","LC","L","Tarsalis",33,"0","55.55","0","NE","40.62556","-105.05009"
"CSU16242","FC-069",2021,30,"2021-07-25","LC","L","Tarsalis",38,"0","55.55","0","NE","40.61438","-105.0527"
"CSU16243","FC-038",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.59911","-105.00623"
"CSU16244","FC-038",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.59911","-105.00623"
"CSU16245","FC-038",2021,30,"2021-07-25","LC","L","Tarsalis",6,"0","55.55","0","NE","40.59911","-105.00623"
"CSU16246","FC-038",2021,30,"2021-07-25","LC","L","Pipiens",6,"0","55.55","0","NE","40.59911","-105.00623"
"CSU16247","FC-014",2021,30,"2021-07-25","LC","L","Tarsalis",44,"0","32.28492","0","NE","40.56359","-105.006562"
"CSU16248","FC-014",2021,30,"2021-07-25","LC","L","Pipiens",12,"0","55.55","0","NE","40.56359","-105.006562"
"CSU16249","FC-066GR",2021,30,"2021-07-25","LC","G","Tarsalis",3,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16250","FC-066GR",2021,30,"2021-07-25","LC","G","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16251","FC-066GR",2021,30,"2021-07-25","LC","G","Pipiens",24,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16252","FC-040GR",2021,30,"2021-07-25","LC","G","Pipiens",50,"0","55.55","0","NE","40.60326","-105.06553"
"CSU16253","FC-040GR",2021,30,"2021-07-25","LC","G","Pipiens",50,"0","55.55","0","NE","40.60326","-105.06553"
"CSU16254","FC-040GR",2021,30,"2021-07-25","LC","G","Pipiens",47,"0","55.55","0","NE","40.60326","-105.06553"
"CSU16255","FC-040",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.60326","-105.06554"
"CSU16256","FC-040",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.60326","-105.06554"
"CSU16257","FC-040",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.60326","-105.06554"
"CSU16258","FC-040",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.60326","-105.06554"
"CSU16259","FC-040",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","38.14645","0","NE","40.60326","-105.06554"
"CSU16260","FC-040",2021,30,"2021-07-25","LC","L","Tarsalis",10,"0","55.55","0","NE","40.60326","-105.06554"
"CSU16261","FC-040",2021,30,"2021-07-25","LC","L","Pipiens",7,"0","55.55","0","NE","40.60326","-105.06554"
"CSU16262","FC-092GR",2021,30,"2021-07-25","LC","G","Tarsalis",1,"0","55.55","0","NE","40.58407","-105.06497"
"CSU16263","FC-092GR",2021,30,"2021-07-25","LC","G","Pipiens",50,"0","55.55","0","NE","40.58407","-105.06497"
"CSU16264","FC-036",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NW","40.600766","-105.079837"
"CSU16265","FC-036",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NW","40.600766","-105.079837"
"CSU16266","FC-036",2021,30,"2021-07-25","LC","L","Tarsalis",10,"0","55.55","0","NW","40.600766","-105.079837"
"CSU16267","FC-036",2021,30,"2021-07-25","LC","L","Pipiens",16,"0","55.55","0","NW","40.600766","-105.079837"
"CSU16268","FC-091GR",2021,30,"2021-07-25","LC","G","Pipiens",7,"0","55.55","0","NE","40.57052","-105.05457"
"CSU16269","FC-072",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.56953","-105.07117"
"CSU16270","FC-072",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.56953","-105.07117"
"CSU16271","FC-072",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.56953","-105.07117"
"CSU16272","FC-072",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.56953","-105.07117"
"CSU16273","FC-072",2021,30,"2021-07-25","LC","L","Pipiens",19,"0","55.55","0","NE","40.56953","-105.07117"
"CSU16274","FC-067",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.57881","-105.05592"
"CSU16275","FC-067",2021,30,"2021-07-25","LC","L","Tarsalis",21,"0","55.55","0","NE","40.57881","-105.05592"
"CSU16276","FC-067",2021,30,"2021-07-25","LC","L","Pipiens",9,"0","55.55","0","NE","40.57881","-105.05592"
"CSU16277","FC-019",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.565586","-105.05203"
"CSU16278","FC-019",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.565586","-105.05203"
"CSU16279","FC-019",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.565586","-105.05203"
"CSU16280","FC-019",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.565586","-105.05203"
"CSU16281","FC-019",2021,30,"2021-07-25","LC","L","Tarsalis",5,"0","55.55","0","NE","40.565586","-105.05203"
"CSU16282","FC-019",2021,30,"2021-07-25","LC","L","Pipiens",23,"0","55.55","0","NE","40.565586","-105.05203"
"CSU16283","FC-066",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16284","FC-066",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16285","FC-066",2021,30,"2021-07-25","LC","L","Tarsalis",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16286","FC-066",2021,30,"2021-07-25","LC","L","Tarsalis",22,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16287","FC-066",2021,30,"2021-07-25","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16288","FC-066",2021,30,"2021-07-25","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16289","FC-066",2021,30,"2021-07-25","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16290","FC-066",2021,30,"2021-07-25","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16291","FC-066",2021,30,"2021-07-25","LC","L","Pipiens",50,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16292","FC-066",2021,30,"2021-07-25","LC","L","Pipiens",5,"0","55.55","0","NE","40.55873","-105.02318"
"CSU16177","LV-020",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","LV","40.373964","-105.11349"
"CSU16178","LV-020",2021,29,"2021-07-20","LC","L","Tarsalis",35,"0","55.55","0","LV","40.373964","-105.11349"
"CSU16179","LV-020",2021,29,"2021-07-20","LC","L","Pipiens",1,"0","55.55","0","LV","40.373964","-105.11349"
"CSU16180","LC-054",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","LC","40.343955","-105.102766"
"CSU16181","LC-054",2021,29,"2021-07-20","LC","L","Tarsalis",35,"0","55.55","0","LC","40.343955","-105.102766"
"CSU16182","LC-054",2021,29,"2021-07-20","LC","L","Pipiens",16,"0","55.55","0","LC","40.343955","-105.102766"
"CSU16183","LC-053",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","LC","40.320553","-105.094569"
"CSU16184","LC-053",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","LC","40.320553","-105.094569"
"CSU16185","LC-053",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","LC","40.320553","-105.094569"
"CSU16186","LC-053",2021,29,"2021-07-20","LC","L","Tarsalis",28,"1","16.96487","1","LC","40.320553","-105.094569"
"CSU16187","LC-053",2021,29,"2021-07-20","LC","L","Pipiens",1,"0","55.55","0","LC","40.320553","-105.094569"
"CSU16188","LC-001",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","LC","40.302587","-105.084057"
"CSU16189","LC-001",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","LC","40.302587","-105.084057"
"CSU16190","LC-001",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","LC","40.302587","-105.084057"
"CSU16191","LC-001",2021,29,"2021-07-20","LC","L","Tarsalis",39,"0","55.55","0","LC","40.302587","-105.084057"
"CSU16192","LC-001",2021,29,"2021-07-20","LC","L","Pipiens",5,"0","55.55","0","LC","40.302587","-105.084057"
"CSU16193","WC-055",2021,29,"2021-07-20","WC","L","Tarsalis",13,"0","55.55","0","WC","40.28918345","-104.9915449"
"CSU16194","LC-049",2021,29,"2021-07-20","LC","L","Tarsalis",27,"0","55.55","0","LC","40.312995","-105.078728"
"CSU16195","FC-058",2021,29,"2021-07-20","LC","L","Tarsalis",14,"0","55.55","0","SW","40.54884","-105.12533"
"CSU16196","FC-049",2021,29,"2021-07-20","LC","L","Tarsalis",13,"0","55.55","0","NW","40.57324","-105.13949"
"CSU16197","FC-049",2021,29,"2021-07-20","LC","L","Pipiens",2,"0","55.55","0","NW","40.57324","-105.13949"
"CSU16198","FC-061",2021,29,"2021-07-20","LC","L","Tarsalis",50,"0","55.55","0","NW","40.5688","-105.09165"
"CSU16199","FC-061",2021,29,"2021-07-20","LC","L","Tarsalis",13,"0","55.55","0","NW","40.5688","-105.09165"
"CSU16200","FC-073",2021,29,"2021-07-20","LC","L","Tarsalis",34,"0","55.55","0","NW","40.58605","-105.08889"
"CSU16201","FC-073",2021,29,"2021-07-20","LC","L","Pipiens",7,"0","55.55","0","NW","40.58605","-105.08889"
"CSU16202","FC-063",2021,29,"2021-07-20","LC","L","Tarsalis",15,"0","55.55","0","NW","40.56568","-105.10485"
"CSU16203","FC-015",2021,29,"2021-07-20","LC","L","Tarsalis",5,"0","55.55","0","NW","40.5598","-105.12409"
